Date start:01/01/2019;Date stop:30/06/2019
2019/02/06 00:01:06;0;0;0;;;;
2019/02/06 00:01:09;;;;0;0;0;
2019/02/06 04:15:07;;;176;;;;
2019/02/06 04:16:57;;;0;;;;
2019/02/06 07:05:43;;;338;;;;
2019/02/06 07:06:48;;;0;;;;
2019/02/06 07:32:24;;144;;;;;
2019/02/06 07:33:54;144;;;;;;
2019/02/06 07:34:19;;;144;;;;
2019/02/06 07:47:10;;;;144;;;
2019/02/06 07:52:28;;176;;;;;
2019/02/06 07:53:43;;144;;;;;
2019/02/06 07:56:47;;;;0;;;
2019/02/06 08:08:11;;;0;;;;
2019/02/06 08:13:22;;0;;;;;
2019/02/06 08:15:18;0;;;;;;
2019/02/06 08:46:09;;;156;;;;
2019/02/06 08:49:05;;;0;;;;
2019/02/06 09:22:36;;;;;356;;
2019/02/06 09:23:46;;;;;0;;
2019/02/06 10:01:50;338;;;;;;
2019/02/06 10:02:50;0;;;;;;
2019/02/06 10:34:57;;;891;;;;
2019/02/06 10:40:18;;;0;;;;
2019/02/06 10:51:06;144;;;;;;
2019/02/06 10:51:11;84;;;;;;
2019/02/06 10:52:11;144;;;;;;
2019/02/06 11:02:53;;;156;;;;
2019/02/06 11:36:00;0;;;;;;
2019/02/06 11:42:46;;;0;;;;
2019/02/06 11:43:31;;;891;;;;
2019/02/06 11:44:12;;;0;;;;
2019/02/06 11:59:35;;;356;;;;
2019/02/06 12:00:35;;;0;;;;
2019/02/06 12:27:56;;;;;356;;
2019/02/06 12:28:56;;;;;84;;
2019/02/06 12:29:06;;;;;0;;
2019/02/06 12:32:47;;;;;356;;
2019/02/06 12:33:32;;;;;186;;
2019/02/06 12:39:08;;;;;0;;
2019/02/06 12:39:23;;;;;186;;
2019/02/06 12:40:59;;;;;309;;
2019/02/06 12:41:09;;;;;186;;
2019/02/06 14:19:50;;;;;null;;
2019/02/07 00:00:38;null;null;null;null;;null;
2019/02/07 00:00:57;0;0;0;;;;
2019/02/07 00:00:57;;;;0;;0;
2019/02/07 11:22:36;;;;;;276;
2019/02/07 11:49:01;;;;;;0;
2019/02/07 18:25:04;;276;;;;;
2019/02/07 18:43:27;null;null;null;;;;
2019/02/07 18:43:27;;;;null;;null;
2019/02/07 18:46:28;0;276;0;;;;
2019/02/07 18:46:29;;;;0;;0;
2019/02/07 18:51:49;;0;;;;;
2019/02/08 00:00:38;null;;;;;;
2019/02/08 00:00:38;;null;null;null;;null;
2019/02/08 00:00:56;;;;0;;0;
2019/02/08 00:00:58;0;0;0;;;;
2019/02/08 09:09:36;276;;;;;;
2019/02/08 09:36:37;0;;;;;;
2019/02/08 16:40:14;;;;;0;;
2019/02/09 00:00:38;null;null;null;null;null;null;
2019/02/09 00:00:59;0;;;;;;
2019/02/09 00:00:59;;0;0;;;;
2019/02/09 00:01:04;;;;0;0;0;
2019/02/10 00:00:38;null;null;null;null;null;null;
2019/02/10 00:00:57;0;0;0;;;;
2019/02/10 00:00:58;;;;0;0;0;
2019/02/10 13:03:17;;null;;;;;
2019/02/10 13:07:38;;30;;;;;
2019/02/10 13:08:33;;0;;;;;
2019/02/11 00:00:47;null;null;null;null;null;null;
2019/02/11 00:01:05;0;0;0;;;;
2019/02/11 00:01:06;;;;0;0;0;
2019/02/11 14:06:26;;;;;338;;
2019/02/11 14:07:26;;;;;0;;
2019/02/11 22:44:09;;;;356;;;
2019/02/11 22:45:09;;;;0;;;
2019/02/12 00:00:47;null;;;;;;
2019/02/12 00:00:47;;null;null;null;null;null;
2019/02/12 00:01:05;;;;0;0;0;
2019/02/12 00:01:05;0;0;0;;;;
2019/02/12 01:26:14;;;;;356;;
2019/02/12 01:27:24;;;;;191;;
2019/02/12 01:27:29;;;;;0;;
2019/02/12 01:30:14;;;;;356;;
2019/02/12 01:31:10;;;;;0;;
2019/02/12 02:32:58;;;;;356;;
2019/02/12 02:33:58;;;;;0;;
2019/02/12 02:43:05;;;;;356;;
2019/02/12 02:44:05;;;;;0;;
2019/02/12 02:49:57;;;;;356;;
2019/02/12 02:50:57;;;;;0;;
2019/02/12 03:08:27;;;;;356;;
2019/02/12 03:09:27;;;;;100;;
2019/02/12 07:04:52;;;;;0;;
2019/02/12 07:09:03;;;;;356;;
2019/02/12 07:10:14;;;;;0;;
2019/02/13 00:00:37;null;null;null;null;null;null;
2019/02/13 00:00:57;;;;0;0;0;
2019/02/13 00:00:58;0;0;0;;;;
2019/02/13 11:10:11;;;156;;;;
2019/02/13 12:20:32;;;null;;;;
2019/02/13 12:23:18;;;0;;;;
2019/02/13 14:01:34;;;356;;;;
2019/02/13 14:02:30;;;0;;;;
2019/02/13 16:48:14;;;;0;0;;
2019/02/13 16:48:14;;;;;;0;
2019/02/13 16:48:19;0;0;;;;;
2019/02/13 16:48:27;;;0;;;;
2019/02/13 17:11:00;;;;0;0;;
2019/02/13 17:11:00;;;;;;0;
2019/02/13 17:11:00;0;0;;;;;
2019/02/13 17:11:09;;;0;;;;
2019/02/13 19:17:42;;;;;356;;
2019/02/13 19:18:47;;;;;0;;
2019/02/13 19:31:50;;;;;;356;
2019/02/13 19:32:50;;;;;;0;
2019/02/13 19:34:31;;;;;356;;
2019/02/13 19:35:31;;;;;84;;
2019/02/13 19:35:41;;;;;0;;
2019/02/13 20:13:10;;;;;;356;
2019/02/13 20:13:30;;;;338;;;
2019/02/13 20:14:10;;;;;;0;
2019/02/13 20:14:25;;;;0;;;
2019/02/13 20:18:11;;;;;356;;
2019/02/13 20:19:11;;;;;0;;
2019/02/13 20:21:11;;;;;356;;
2019/02/13 20:22:12;;;;;0;;
2019/02/13 20:23:47;;;;;;356;
2019/02/13 20:24:47;;;;;;0;
2019/02/13 20:28:18;;;;;356;;
2019/02/13 20:29:18;;;;;100;;
2019/02/13 20:40:36;;;;;;356;
2019/02/13 20:41:37;;;;;;0;
2019/02/13 20:52:34;;;;;;156;
2019/02/13 21:02:27;;;;159;;;
2019/02/13 22:21:02;;;;;;0;
2019/02/13 22:21:57;;;;;276;;
2019/02/13 22:48:17;;;;;0;;
2019/02/14 00:00:36;null;null;null;null;null;null;
2019/02/14 00:00:54;;0;;;;;
2019/02/14 00:00:54;;;;159;0;0;
2019/02/14 00:00:59;0;;0;;;;
2019/02/14 00:12:22;;;;;356;;
2019/02/14 00:13:23;;;;;0;;
2019/02/14 00:16:18;;;;;356;;
2019/02/14 00:17:19;;;;;0;;
2019/02/14 04:03:25;;;;;356;;
2019/02/14 04:04:25;;;;;0;;
2019/02/14 04:16:23;;;;;356;;
2019/02/14 04:17:23;;;;;83;;
2019/02/14 04:17:33;;;;;0;;
2019/02/14 07:59:49;;;;null;;;
2019/02/14 08:44:49;;;;0;;;
2019/02/15 00:00:37;null;null;null;null;null;null;
2019/02/15 00:01:13;;;;0;0;0;
2019/02/15 00:01:14;0;0;0;;;;
2019/02/15 14:38:41;null;null;null;null;null;null;
2019/02/15 15:30:20;0;0;0;0;0;0;
2019/02/15 15:58:22;;;;;356;;
2019/02/15 15:59:32;;;;;0;;
2019/02/15 16:06:44;;;;;356;;
2019/02/15 16:07:44;;;;;0;;
2019/02/15 17:42:46;;356;;;;;
2019/02/15 17:43:46;;0;;;;;
2019/02/15 18:10:26;;;;;356;;
2019/02/15 18:11:42;;;;;180;;
2019/02/15 18:17:03;;;;;;356;
2019/02/15 18:18:03;;;;159;;0;
2019/02/15 18:22:49;;;;;;356;
2019/02/15 18:23:45;;;;;;0;
2019/02/15 18:26:51;;;;;;356;
2019/02/15 18:27:51;;;;;;0;
2019/02/15 18:29:26;;;;;;356;
2019/02/15 18:30:26;;;;;;100;
2019/02/15 19:30:36;;;;;;0;
2019/02/15 19:30:51;;;;;;309;
2019/02/15 19:30:56;;;;;;0;
2019/02/15 19:44:58;144;;;;;;
2019/02/15 19:48:24;;;144;;;;
2019/02/15 19:48:29;;144;;;;;
2019/02/15 20:12:10;0;;;;;;
2019/02/15 20:12:15;;0;;;;;
2019/02/15 20:13:30;;;0;;;;
2019/02/15 20:34:30;;;356;;;;
2019/02/15 20:35:30;;;0;;;;
2019/02/15 23:23:01;;;;;0;;
2019/02/16 00:00:47;null;null;null;null;null;null;
2019/02/16 00:01:05;;;;159;0;0;
2019/02/16 00:01:10;0;0;0;;;;
2019/02/16 07:32:39;;;;null;;;
2019/02/16 07:49:27;;;;0;;;
2019/02/17 00:00:37;null;null;null;null;null;null;
2019/02/17 00:00:57;;;;0;0;0;
2019/02/17 00:00:59;0;0;0;;;;
2019/02/17 08:10:30;null;null;null;null;null;null;
2019/02/17 08:30:32;;;;0;;;
2019/02/17 08:30:32;;;;;0;0;
2019/02/17 08:30:32;0;0;0;;;;
2019/02/18 00:00:37;null;null;null;null;null;null;
2019/02/18 00:01:00;;;;0;0;0;
2019/02/18 00:01:04;0;0;0;;;;
2019/02/18 17:03:39;null;null;null;null;null;null;
2019/02/18 17:06:54;;;;0;0;;
2019/02/18 17:06:55;0;0;0;;;;
2019/02/18 17:06:59;;;;;;0;
2019/02/19 00:00:37;null;null;null;null;null;null;
2019/02/19 00:01:01;;;;0;0;0;
2019/02/19 00:01:01;0;0;0;;;;
2019/02/19 07:16:00;;;null;;;;
2019/02/19 08:02:32;null;;;;;;
2019/02/19 08:02:47;0;;;;;;
2019/02/19 08:04:47;null;;;;;;
2019/02/19 08:07:28;0;;;;;;
2019/02/19 09:34:07;null;null;;null;null;null;
2019/02/19 09:37:08;;;;0;0;;
2019/02/19 09:37:09;;0;;;;0;
2019/02/19 09:37:10;0;;;;;;
2019/02/19 10:22:04;;;893;;;;
2019/02/19 10:33:17;;;900;;;;
2019/02/19 10:40:39;;;0;;;;
2019/02/20 00:00:38;null;null;null;null;null;null;
2019/02/20 00:00:59;;;;0;0;0;
2019/02/20 00:01:04;0;0;0;;;;
2019/02/20 07:14:29;;;;275;;;
2019/02/20 07:40:56;;;;0;;;
2019/02/21 00:00:37;null;null;null;null;null;null;
2019/02/21 00:00:55;0;0;0;;;;
2019/02/21 00:00:57;;;;0;0;0;
2019/02/21 09:09:20;;275;;;;;
2019/02/21 09:35:56;;0;;;;;
2019/02/21 10:35:18;null;null;null;null;null;null;
2019/02/21 10:36:49;0;;;;;;
2019/02/21 10:36:49;;;0;;;;
2019/02/21 10:36:49;;;;0;0;0;
2019/02/21 10:36:50;;0;;;;;
2019/02/22 00:00:37;null;null;null;null;null;null;
2019/02/22 00:00:56;0;0;0;;;;
2019/02/22 00:00:57;;;;0;0;0;
2019/02/22 21:36:13;;;;356;;;
2019/02/22 21:36:33;;;;;356;;
2019/02/22 21:37:13;;;;0;;;
2019/02/22 21:37:23;;;;;;338;
2019/02/22 21:37:43;;;;;0;;
2019/02/22 21:38:23;;;;;;0;
2019/02/22 21:49:43;;;;;356;;
2019/02/22 21:50:44;;;;;0;;
2019/02/22 22:15:46;;;;;356;;
2019/02/22 22:15:51;;;;;338;;
2019/02/22 22:16:51;;;;;0;;
2019/02/22 23:14:19;;;;;356;;
2019/02/22 23:15:19;;;;;0;;
2019/02/22 23:43:26;;;;;356;;
2019/02/22 23:44:21;;;;;0;;
2019/02/22 23:58:45;;;;;356;;
2019/02/22 23:59:45;;;;;0;;
2019/02/23 00:00:37;null;null;null;null;null;null;
2019/02/23 00:00:55;0;0;0;;;;
2019/02/23 00:00:57;;;;0;0;0;
2019/02/23 00:07:13;;;;;356;;
2019/02/23 00:08:14;;;;;100;;
2019/02/23 00:58:07;;;;;;356;
2019/02/23 00:59:07;;;;;;0;
2019/02/23 01:06:44;;;;;;356;
2019/02/23 01:06:49;;;;;;153;
2019/02/23 01:07:49;;;;;;0;
2019/02/23 01:11:10;;;;;;356;
2019/02/23 01:12:10;;;;;;0;
2019/02/23 01:31:49;;;;;;356;
2019/02/23 01:32:49;;;;;;100;
2019/02/23 03:55:40;;;356;;;;
2019/02/23 03:56:40;;;0;;;;
2019/02/23 04:47:50;;;;356;;;
2019/02/23 04:48:50;;;;0;;;
2019/02/23 04:50:16;;;;159;;;
2019/02/23 05:28:56;;;156;;;;
2019/02/23 05:50:25;;338;;;;;
2019/02/23 05:51:30;;0;;;;;
2019/02/23 06:27:35;;;0;;;;
2019/02/23 06:31:23;;;;;;0;
2019/02/23 06:31:26;;338;;;;;
2019/02/23 06:31:31;338;;;;;;
2019/02/23 06:31:48;;;;;0;;
2019/02/23 06:32:16;0;;;;;;
2019/02/23 06:32:31;;0;;;;;
2019/02/23 06:35:47;338;;;;;;
2019/02/23 06:35:57;;338;;;;;
2019/02/23 06:36:50;;;;;356;;
2019/02/23 06:36:52;0;;;;;;
2019/02/23 06:37:02;;0;;;;;
2019/02/23 06:37:50;;;;;0;;
2019/02/23 06:38:57;;;338;;;;
2019/02/23 06:39:10;;;;;338;;
2019/02/23 06:39:57;;;0;;;;
2019/02/23 06:40:07;;;85;;;;
2019/02/23 06:40:15;;;;;0;;
2019/02/23 06:41:08;;;0;;;;
2019/02/23 06:44:39;;;87;;;;
2019/02/23 06:45:21;;;;;356;;
2019/02/23 06:46:16;;;;;0;;
2019/02/23 06:50:20;891;;;;;;
2019/02/23 06:50:57;;;;;338;;
2019/02/23 06:51:46;;;0;;;;
2019/02/23 06:51:58;;;;;0;;
2019/02/23 06:55:26;0;;;;;;
2019/02/23 06:57:39;;;;;356;;
2019/02/23 06:58:39;;;;;0;;
2019/02/23 07:00:30;;;;;356;;
2019/02/23 07:01:30;;;;;100;;
2019/02/23 07:03:58;;;338;;;;
2019/02/23 07:04:59;;;0;;;;
2019/02/23 07:05:09;;;85;;;;
2019/02/23 07:06:09;;;0;;;;
2019/02/23 07:08:59;;156;;;;;
2019/02/23 07:13:36;;;891;;;;
2019/02/23 07:18:42;;;0;;;;
2019/02/23 07:23:18;;;156;;;;
2019/02/23 07:29:26;;;;;;338;
2019/02/23 07:30:26;;;;;;0;
2019/02/23 07:52:50;338;;;;;;
2019/02/23 07:53:50;0;;;;;;
2019/02/23 08:01:14;;;;;;891;
2019/02/23 08:06:14;186;;;;;;
2019/02/23 08:06:35;;;;;;0;
2019/02/23 08:20:58;;;;;;338;
2019/02/23 08:21:59;;;;;;0;
2019/02/23 08:51:06;;;;;;338;
2019/02/23 08:52:07;;;;;;0;
2019/02/23 09:02:39;;;;;;356;
2019/02/23 09:03:39;;;;;;191;
2019/02/23 09:03:49;;;;;;0;
2019/02/23 09:10:31;;;;;;430;
2019/02/23 09:11:31;;;;;;0;
2019/02/23 09:15:17;;;;;;156;
2019/02/23 11:07:26;;;;;0;;
2019/02/23 11:08:56;;;;;;0;
2019/02/23 11:10:41;;;;;;338;
2019/02/23 11:11:22;;;;;929;;
2019/02/23 11:11:47;;;;;;0;
2019/02/23 11:14:47;;;;;;153;
2019/02/23 11:15:48;;;;;;338;
2019/02/23 11:15:53;;;;;;0;
2019/02/23 11:16:48;;;;;;891;
2019/02/23 11:25:10;;;;;;0;
2019/02/23 11:29:01;;;;;;338;
2019/02/23 11:30:06;;;;;;0;
2019/02/23 11:43:34;;;;;;891;
2019/02/23 11:48:56;;;;;;0;
2019/02/23 11:54:57;;;;;;891;
2019/02/23 12:01:23;;;;;;0;
2019/02/23 12:04:29;;;;;;356;
2019/02/23 12:05:29;;;;;;0;
2019/02/23 12:07:55;;;;;;338;
2019/02/23 12:08:55;;;;;;100;
2019/02/23 12:22:13;;;;;0;;
2019/02/23 12:23:59;;;;;338;;
2019/02/23 12:25:14;;;;;186;;
2019/02/23 13:25:47;;null;;;;;
2019/02/23 13:26:17;;0;;;;;
2019/02/23 13:27:32;;;null;;;;
2019/02/23 13:27:47;;;900;;;;
2019/02/23 13:28:02;;;0;;;;
2019/02/23 13:28:05;;;;;100;;
2019/02/23 13:35:19;;;356;;;;
2019/02/23 13:35:24;;;338;;;;
2019/02/23 13:36:24;;;0;;;;
2019/02/23 13:39:50;;;338;;;;
2019/02/23 13:40:50;;;0;;;;
2019/02/23 13:50:07;;;338;;;;
2019/02/23 13:50:12;;;159;;;;
2019/02/23 13:58:39;;338;;;;;
2019/02/23 13:59:44;;0;;;;;
2019/02/23 14:24:46;;338;;;;;
2019/02/23 14:25:46;;0;;;;;
2019/02/23 14:31:12;;;null;;;;
2019/02/23 14:35:23;;144;;;;;
2019/02/23 14:35:28;;;159;;;;
2019/02/23 14:38:14;null;;null;;;;
2019/02/23 14:38:29;186;;;;;;
2019/02/23 14:40:15;;;;null;;;
2019/02/23 14:42:30;;;159;;;;
2019/02/23 14:43:30;;0;;;;;
2019/02/23 14:46:01;;;;900;;;
2019/02/23 14:46:21;;;;0;;;
2019/02/23 14:47:57;;;;338;;;
2019/02/23 14:48:57;;;;0;;;
2019/02/23 14:49:37;;;;;;null;
2019/02/23 14:49:52;;;;;;900;
2019/02/23 14:50:37;;;;;;0;
2019/02/23 14:57:29;null;;null;;;;
2019/02/23 14:57:44;186;;;;;;
2019/02/23 15:01:45;;;159;;;;
2019/02/23 15:04:21;;;;;;338;
2019/02/23 15:05:26;;;;;;0;
2019/02/23 15:06:01;;356;;;;;
2019/02/23 15:07:01;;0;;;;;
2019/02/23 15:08:07;;;;;;102;
2019/02/23 15:08:41;;;null;;;;
2019/02/23 15:13:02;;;159;;;;
2019/02/23 16:17:54;;;;338;;;
2019/02/23 16:18:59;;;;0;;;
2019/02/23 17:04:30;;;;144;;;
2019/02/23 17:08:41;;;;0;;;
2019/02/23 17:12:13;null;null;null;null;null;null;
2019/02/23 17:24:47;null;;;;;;
2019/02/23 17:24:49;;;null;;;;
2019/02/23 17:24:49;;;;;null;null;
2019/02/23 17:24:54;186;0;159;;;;
2019/02/23 17:24:56;;;;0;100;102;
2019/02/23 17:40:38;;338;;;;;
2019/02/23 17:41:43;;0;;;;;
2019/02/23 18:13:26;;144;;;;;
2019/02/23 18:18:42;;176;;;;;
2019/02/23 18:22:58;;144;;;;;
2019/02/23 18:26:39;;176;;;;;
2019/02/23 18:32:38;;;;144;;;
2019/02/23 18:44:39;;144;;;;;
2019/02/23 19:17:53;;176;;;;;
2019/02/23 19:25:53;;;;891;;;
2019/02/23 19:30:54;;;;144;;;
2019/02/23 20:18:20;;;;;;100;
2019/02/23 20:52:19;;144;;;;;
2019/02/23 21:04:37;;176;;;;;
2019/02/23 21:07:33;;144;;;;;
2019/02/23 21:11:19;;176;;;;;
2019/02/23 21:14:45;;144;;;;;
2019/02/23 21:32:19;;null;;;;;
2019/02/23 21:36:45;;30;;;;;
2019/02/23 21:37:46;;144;;;;;
2019/02/23 21:41:22;;;;0;;;
2019/02/23 21:42:37;;0;;;;;
2019/02/23 22:23:22;;430;;;;;
2019/02/23 22:24:22;;929;;;;;
2019/02/23 23:53:25;;;;144;;;
2019/02/23 23:53:30;;;;191;;;
2019/02/23 23:54:30;;;;144;;;
2019/02/24 00:00:37;null;null;null;null;null;null;
2019/02/24 00:00:55;186;929;159;;;;
2019/02/24 00:00:58;;;;144;100;100;
2019/02/24 02:23:55;;;;0;;;
2019/02/24 03:08:46;;;;338;;;
2019/02/24 03:09:46;;;;0;;;
2019/02/24 03:53:02;;;;144;;;
2019/02/24 04:12:57;;;;0;;;
2019/02/24 05:11:06;100;;;;;;
2019/02/24 07:10:44;;144;;;;;
2019/02/24 07:23:58;;176;;;;;
2019/02/24 07:31:25;;144;;;;;
2019/02/24 08:25:03;;0;;;;;
2019/02/24 10:49:30;;;159;;;;
2019/02/24 10:49:30;;;;;100;100;
2019/02/24 10:49:33;100;;;0;;;
2019/02/24 10:49:40;;0;;;;;
2019/02/24 13:09:47;;;;;;null;
2019/02/24 13:10:37;;;;null;;;
2019/02/24 13:10:42;;;;;null;;
2019/02/24 13:10:52;;;;0;;;
2019/02/24 13:10:57;;;;;100;;
2019/02/24 13:57:06;;;;;;0;
2019/02/24 13:58:32;;;;;null;;
2019/02/24 14:01:13;;;;null;;;
2019/02/24 14:01:28;;;;0;;;
2019/02/24 15:42:51;null;null;;;;;
2019/02/24 15:42:51;;;null;;;;
2019/02/24 15:42:52;;;;null;;;
2019/02/24 15:42:52;;;;;;null;
2019/02/24 15:42:55;100;0;159;;;;
2019/02/24 15:42:58;;;;0;;0;
2019/02/24 17:33:59;;;;;;356;
2019/02/24 17:35:04;;;;;;191;
2019/02/24 17:35:14;;;;;;0;
2019/02/24 18:21:41;;;null;;;;
2019/02/24 18:24:17;;;0;;;;
2019/02/24 18:25:53;null;;;;;;
2019/02/25 00:00:47;;null;null;null;;null;
2019/02/25 00:01:05;;;;0;;0;
2019/02/25 00:01:06;;0;0;;;;
2019/02/25 00:11:23;;;;;;356;
2019/02/25 00:11:43;;;;356;;;
2019/02/25 00:12:23;;;;;;0;
2019/02/25 00:12:43;;;;0;;;
2019/02/25 00:18:04;;;;;;356;
2019/02/25 00:19:00;;;;;;0;
2019/02/25 08:47:38;;;;null;;;
2019/02/25 08:47:53;;;;0;;;
2019/02/25 10:50:30;;;356;;;;
2019/02/25 10:51:31;;;191;;;;
2019/02/25 10:51:41;;;0;;;;
2019/02/25 12:26:22;;356;;;;;
2019/02/25 12:27:22;;0;;;;;
2019/02/25 12:39:00;;;356;;;;
2019/02/25 12:40:00;;;0;;;;
2019/02/25 13:45:33;;;;;;356;
2019/02/25 13:46:33;;;;;;0;
2019/02/25 13:48:08;;;;159;;;
2019/02/25 13:59:05;;;;;;159;
2019/02/25 14:15:08;;;;null;;;
2019/02/25 14:19:34;;;;;;null;
2019/02/25 14:43:23;;;;;;0;
2019/02/25 14:49:05;;;;;;356;
2019/02/25 14:50:05;;;;159;;0;
2019/02/25 14:50:50;;;;null;;;
2019/02/25 14:53:26;;;;0;;;
2019/02/25 15:03:08;;;;;;356;
2019/02/25 15:04:08;;;;;;0;
2019/02/25 15:16:26;;;;;;186;
2019/02/25 15:18:41;;;;159;;;
2019/02/25 16:07:15;;;156;;;;
2019/02/25 16:07:20;;338;;;;;
2019/02/25 16:08:20;;0;;;;;
2019/02/25 16:25:23;;;;null;;;
2019/02/25 16:32:44;;;;159;;;
2019/02/25 16:49:38;;87;;;;;
2019/02/25 17:37:37;;0;;;;;
2019/02/25 17:49:09;;338;;;;;
2019/02/25 17:50:10;;0;;;;;
2019/02/25 18:59:29;;null;null;null;;null;
2019/02/25 19:32:15;;144;;;;;
2019/02/25 19:33:32;;;;;;186;
2019/02/25 19:33:32;;;156;159;;;
2019/02/25 19:33:37;;144;;;;;
2019/02/25 19:49:59;;0;;;;;
2019/02/25 19:56:30;;338;;;;;
2019/02/25 19:57:35;;0;;;;;
2019/02/26 00:00:38;;null;null;null;;null;
2019/02/26 00:00:56;;;;159;;186;
2019/02/26 00:00:57;;0;156;;;;
2019/02/26 07:22:45;;;null;;;;
2019/02/26 07:25:41;;;0;;;;
2019/02/26 07:29:48;;;;null;;;
2019/02/26 07:48:52;;;;0;;;
2019/02/26 07:59:28;;;;;;null;
2019/02/26 10:57:13;;null;null;null;;;
2019/02/26 10:58:12;;0;;;;;
2019/02/26 10:58:14;;;0;0;;;
2019/02/26 11:05:03;;null;null;null;;;
2019/02/26 11:23:38;;0;;;;;
2019/02/26 11:23:38;;;0;0;;;
2019/02/26 11:31:49;;null;null;null;;;
2019/02/26 11:41:57;;0;;;;;
2019/02/26 11:42:13;;;0;0;;;
2019/02/26 11:49:10;;null;null;null;;;
2019/02/26 12:03:09;;0;;;;;
2019/02/26 12:03:09;;;0;0;;;
2019/02/26 12:25:30;;null;null;null;;;
2019/02/26 12:31:28;;0;;;;;
2019/02/26 12:31:28;;;0;0;;;
2019/02/26 12:35:19;;null;null;null;;;
2019/02/26 12:36:28;;0;;;;;
2019/02/26 12:36:28;;;0;0;;;
2019/02/26 12:46:12;;null;null;null;;;
2019/02/26 12:47:18;;0;;;;;
2019/02/26 12:47:20;;;0;0;;;
2019/02/26 15:35:39;;;;;;0;
2019/02/27 00:00:38;;null;null;null;;null;
2019/02/27 00:01:00;;;;0;;0;
2019/02/27 00:01:01;;0;0;;;;
2019/02/27 05:14:04;;;;;;338;
2019/02/27 05:15:09;;;;;;0;
2019/02/27 06:42:17;;;;;;356;
2019/02/27 06:43:17;;;;;;0;
2019/02/27 07:16:34;;;;;;356;
2019/02/27 07:17:34;;;;;;0;
2019/02/27 09:37:54;;338;;;;;
2019/02/27 09:38:54;;0;;;;;
2019/02/27 09:54:57;;;356;;;;
2019/02/27 09:55:12;;356;;;;;
2019/02/27 09:55:57;;;191;;;;
2019/02/27 09:56:07;;;0;;;;
2019/02/27 09:56:12;;0;;;;;
2019/02/27 10:18:12;;;356;;;;
2019/02/27 10:19:12;;;0;;;;
2019/02/27 10:28:29;;356;;;;;
2019/02/27 10:29:25;;0;;;;;
2019/02/27 10:40:22;;356;;;;;
2019/02/27 10:40:42;;;356;;;;
2019/02/27 10:41:22;;191;;;;;
2019/02/27 10:41:32;;0;;;;;
2019/02/27 10:41:47;;;0;;;;
2019/02/27 10:59:46;;;338;;;;
2019/02/27 11:00:51;;;0;;;;
2019/02/27 11:51:17;;;356;;;;
2019/02/27 11:52:17;;;0;;;;
2019/02/27 12:21:28;;;156;;;;
2019/02/27 12:59:20;;;null;;;;
2019/02/27 13:02:01;;;0;;;;
2019/02/27 17:23:47;;;null;;;;
2019/02/27 17:28:08;;;30;;;;
2019/02/27 17:29:08;;;0;;;;
2019/02/27 17:32:09;;;83;;;;
2019/02/27 17:33:09;;;0;;;;
2019/02/28 00:00:37;;null;null;null;;null;
2019/02/28 00:00:55;;;;0;;0;
2019/02/28 00:00:56;;0;0;;;;
2019/02/28 09:18:30;;0;0;0;;0;
2019/02/28 11:59:46;;;275;;;;
2019/02/28 12:26:26;;;0;;;;
2019/02/28 13:40:45;;;;null;;null;
2019/02/28 13:40:45;;null;null;;;;
2019/02/28 13:43:32;;;;0;;0;
2019/02/28 13:43:35;;0;0;;;;
2019/03/01 00:00:37;;null;null;null;;null;
2019/03/01 00:00:55;;;;0;;0;
2019/03/01 00:00:55;;0;0;;;;
2019/03/01 17:36:24;0;;;;;;
2019/03/02 00:00:47;null;null;null;null;;null;
2019/03/02 00:01:06;;;;0;;0;
2019/03/02 00:01:10;0;0;0;;;;
2019/03/02 11:41:06;;275;;;;;
2019/03/02 12:07:17;;0;;;;;
2019/03/02 12:31:37;;;;;0;;
2019/03/03 00:00:38;null;null;null;null;null;null;
2019/03/03 00:00:55;0;0;0;;;;
2019/03/03 00:01:00;;;;0;0;0;
2019/03/04 00:00:47;null;null;null;null;null;null;
2019/03/04 00:01:08;;;;0;0;0;
